"num_samples","replay_buffer_size: 20000 (Replay size: partner OBL5) - _step","replay_buffer_size: 20000 (Replay size: partner OBL5) - _step__MIN","replay_buffer_size: 20000 (Replay size: partner OBL5) - _step__MAX","replay_buffer_size: 20000 (Replay size: partner OBL5) - perfect","replay_buffer_size: 20000 (Replay size: partner OBL5) - perfect__MIN","replay_buffer_size: 20000 (Replay size: partner OBL5) - perfect__MAX","replay_buffer_size: 50000 (Replay size: partner OBL5) - _step","replay_buffer_size: 50000 (Replay size: partner OBL5) - _step__MIN","replay_buffer_size: 50000 (Replay size: partner OBL5) - _step__MAX","replay_buffer_size: 50000 (Replay size: partner OBL5) - perfect","replay_buffer_size: 50000 (Replay size: partner OBL5) - perfect__MIN","replay_buffer_size: 50000 (Replay size: partner OBL5) - perfect__MAX","replay_buffer_size: 100000 (Replay size: partner OBL5) - _step","replay_buffer_size: 100000 (Replay size: partner OBL5) - _step__MIN","replay_buffer_size: 100000 (Replay size: partner OBL5) - _step__MAX","replay_buffer_size: 100000 (Replay size: partner OBL5) - perfect","replay_buffer_size: 100000 (Replay size: partner OBL5) - perfect__MIN","replay_buffer_size: 100000 (Replay size: partner OBL5) - perfect__MAX","replay_buffer_size: 150000 (Replay size: partner OBL5) - _step","replay_buffer_size: 150000 (Replay size: partner OBL5) - _step__MIN","replay_buffer_size: 150000 (Replay size: partner OBL5) - _step__MAX","replay_buffer_size: 150000 (Replay size: partner OBL5) - perfect","replay_buffer_size: 150000 (Replay size: partner OBL5) - perfect__MIN","replay_buffer_size: 150000 (Replay size: partner OBL5) - perfect__MAX"
"10810847","","","","","","","","","","","","","794","794","794","36.5","36.5","36.5","","","","","",""
"10811001","","","","","","","","","","","","","773","773","773","39.2","39.2","39.2","","","","","",""
"10812102","","","","","","","","","","","","","784","784","784","35.9","35.9","35.9","","","","","",""
"10813275","","","","","","","","","","","","","778","778","778","36.199999999999996","36.199999999999996","36.199999999999996","","","","","",""
"10813668","","","","","","","806","806","806","35.4","35.4","35.4","","","","","","","","","","","",""
"10815148","","","","","","","","","","","","","","","","","","","791","791","791","35.4","35.4","35.4"
"10816780","","","","","","","","","","","","","799","799","799","34.9","34.9","34.9","","","","","",""
"10817727","","","","","","","","","","","","","792","792","792","33.7","33.7","33.7","","","","","",""
"10820711","","","","","","","","","","","","","807","807","807","37","37","37","","","","","",""
"10824468","","","","","","","","","","","","","","","","","","","780","780","780","41","41","41"
"10824553","","","","","","","","","","","","","795","795","795","32.1","32.1","32.1","","","","","",""
"10824945","","","","","","","767","767","767","34.5","34.5","34.5","","","","","","","","","","","",""
"10825483","","","","","","","","","","","","","774","774","774","37.6","37.6","37.6","","","","","",""
"10825704","","","","","","","","","","","","","785","785","785","33","33","33","","","","","",""
"10826372","","","","","","","807","807","807","36.1","36.1","36.1","","","","","","","","","","","",""
"10827713","","","","","","","","","","","","","779","779","779","37.1","37.1","37.1","","","","","",""
"10829175","","","","","","","","","","","","","","","","","","","792","792","792","33.2","33.2","33.2"
"10831163","","","","","","","","","","","","","793","793","793","31.8","31.8","31.8","","","","","",""
"10831199","","","","","","","","","","","","","800","800","800","36.4","36.4","36.4","","","","","",""
"10834257","","","","","","","","","","","","","808","808","808","34.2","34.2","34.2","","","","","",""
"10838041","","","","","","","","","","","","","","","","","","","781","781","781","34.4","34.4","34.4"
"10838716","","","","","","","","","","","","","796","796","796","35.199999999999996","35.199999999999996","35.199999999999996","","","","","",""
"10838820","","","","","","","768","768","768","36.199999999999996","36.199999999999996","36.199999999999996","","","","","","","","","","","",""
"10839311","","","","","","","808","808","808","36.6","36.6","36.6","","","","","","","","","","","",""
"10839392","","","","","","","","","","","","","775","775","775","33.6","33.6","33.6","","","","","",""
"10839780","","","","","","","","","","","","","786","786","786","35.4","35.4","35.4","","","","","",""
"10841907","","","","","","","","","","","","","780","780","780","34","34","34","","","","","",""
"10843427","","","","","","","","","","","","","","","","","","","793","793","793","32.2","32.2","32.2"
"10844832","","","","","","","","","","","","","794","794","794","37.6","37.6","37.6","","","","","",""
"10845104","","","","","","","","","","","","","801","801","801","36.6","36.6","36.6","","","","","",""
"10847747","","","","","","","","","","","","","809","809","809","36.7","36.7","36.7","","","","","",""
"10852143","","","","","","","809","809","809","36.5","36.5","36.5","","","","","","","","","","","",""
"10852147","","","","","","","","","","","","","","","","","","","782","782","782","35.9","35.9","35.9"
"10852403","","","","","","","","","","","","","797","797","797","35.699999999999996","35.699999999999996","35.699999999999996","","","","","",""
"10853031","","","","","","","769","769","769","33.4","33.4","33.4","","","","","","","","","","","",""
"10853713","","","","","","","","","","","","","787","787","787","34.2","34.2","34.2","","","","","",""
"10853770","","","","","","","","","","","","","776","776","776","32.4","32.4","32.4","","","","","",""
"10856092","","","","","","","","","","","","","781","781","781","37.6","37.6","37.6","","","","","",""
"10857119","","","","","","","","","","","","","","","","","","","794","794","794","35","35","35"
"10858119","","","","","","","","","","","","","795","795","795","34.599999999999994","34.599999999999994","34.599999999999994","","","","","",""
"10858823","","","","","","","","","","","","","802","802","802","36.199999999999996","36.199999999999996","36.199999999999996","","","","","",""
"10861323","","","","","","","","","","","","","810","810","810","32.300000000000004","32.300000000000004","32.300000000000004","","","","","",""
"10864461","","","","","","","810","810","810","36.3","36.3","36.3","","","","","","","","","","","",""
"10865852","","","","","","","","","","","","","","","","","","","783","783","783","34.300000000000004","34.300000000000004","34.300000000000004"
"10865914","","","","","","","","","","","","","798","798","798","34.5","34.5","34.5","","","","","",""
"10866288","","","","","","","770","770","770","36.199999999999996","36.199999999999996","36.199999999999996","","","","","","","","","","","",""
"10867645","","","","","","","","","","","","","788","788","788","34.599999999999994","34.599999999999994","34.599999999999994","","","","","",""
"10868274","","","","","","","","","","","","","777","777","777","38.5","38.5","38.5","","","","","",""
"10870330","","","","","","","","","","","","","782","782","782","34.8","34.8","34.8","","","","","",""
"10871076","","","","","","","","","","","","","","","","","","","795","795","795","36","36","36"
"10871798","","","","","","","","","","","","","796","796","796","36.8","36.8","36.8","","","","","",""
"10872729","","","","","","","","","","","","","803","803","803","37.1","37.1","37.1","","","","","",""
"10875208","","","","","","","","","","","","","811","811","811","36.7","36.7","36.7","","","","","",""
"10877625","","","","","","","811","811","811","34.599999999999994","34.599999999999994","34.599999999999994","","","","","","","","","","","",""
"10879603","","","","","","","","","","","","","799","799","799","36.8","36.8","36.8","","","","","",""
"10879714","","","","","","","","","","","","","","","","","","","784","784","784","36.5","36.5","36.5"
"10880129","","","","","","","771","771","771","35.6","35.6","35.6","","","","","","","","","","","",""
"10881324","","","","","","","","","","","","","789","789","789","35.199999999999996","35.199999999999996","35.199999999999996","","","","","",""
"10881865","","","","","","","","","","","","","778","778","778","36.7","36.7","36.7","","","","","",""
"10884799","","","","","","","","","","","","","","","","","","","796","796","796","36.5","36.5","36.5"
"10885199","","","","","","","","","","","","","783","783","783","35.6","35.6","35.6","","","","","",""
"10885387","","","","","","","","","","","","","797","797","797","36.3","36.3","36.3","","","","","",""
"10886407","","","","","","","","","","","","","804","804","804","35.8","35.8","35.8","","","","","",""
"10888399","","","","","","","","","","","","","812","812","812","34.5","34.5","34.5","","","","","",""
"10893542","","","","","","","","","","","","","","","","","","","785","785","785","33.900000000000006","33.900000000000006","33.900000000000006"
"10893720","","","","","","","","","","","","","800","800","800","35","35","35","","","","","",""
"10894638","","","","","","","772","772","772","35","35","35","","","","","","","","","","","",""
"10895151","","","","","","","","","","","","","790","790","790","35.9","35.9","35.9","","","","","",""
"10896523","","","","","","","","","","","","","779","779","779","36.6","36.6","36.6","","","","","",""
"10898721","","","","","","","","","","","","","","","","","","","797","797","797","35.199999999999996","35.199999999999996","35.199999999999996"
"10898936","","","","","","","","","","","","","798","798","798","35","35","35","","","","","",""
"10899582","","","","","","","","","","","","","784","784","784","37.2","37.2","37.2","","","","","",""
"10900438","","","","","","","","","","","","","805","805","805","36","36","36","","","","","",""
"10902302","","","","","","","","","","","","","813","813","813","35.4","35.4","35.4","","","","","",""
"10907925","","","","","","","","","","","","","801","801","801","36","36","36","","","","","",""
"10907930","","","","","","","","","","","","","","","","","","","786","786","786","34.300000000000004","34.300000000000004","34.300000000000004"
"10908559","","","","","","","773","773","773","38.1","38.1","38.1","","","","","","","","","","","",""
"10908911","","","","","","","","","","","","","791","791","791","37.6","37.6","37.6","","","","","",""
"10910427","","","","","","","","","","","","","780","780","780","38.9","38.9","38.9","","","","","",""
"10912070","","","","","","","","","","","","","","","","","","","798","798","798","35.5","35.5","35.5"
"10912829","","","","","","","","","","","","","799","799","799","36.4","36.4","36.4","","","","","",""
"10914267","","","","","","","","","","","","","785","785","785","33.900000000000006","33.900000000000006","33.900000000000006","","","","","",""
"10914319","","","","","","","","","","","","","806","806","806","33.800000000000004","33.800000000000004","33.800000000000004","","","","","",""
"10915955","","","","","","","","","","","","","814","814","814","35.099999999999994","35.099999999999994","35.099999999999994","","","","","",""
"10921741","","","","","","","","","","","","","802","802","802","34.699999999999996","34.699999999999996","34.699999999999996","","","","","",""
"10921998","","","","","","","","","","","","","","","","","","","787","787","787","35.099999999999994","35.099999999999994","35.099999999999994"
"10922300","","","","","","","774","774","774","36.5","36.5","36.5","","","","","","","","","","","",""
"10922460","","","","","","","","","","","","","792","792","792","36.8","36.8","36.8","","","","","",""
"10924700","","","","","","","","","","","","","781","781","781","35","35","35","","","","","",""
"10925781","","","","","","","","","","","","","","","","","","","799","799","799","36.7","36.7","36.7"
"10926616","","","","","","","","","","","","","800","800","800","38.6","38.6","38.6","","","","","",""
"10928197","","","","","","","","","","","","","807","807","807","32","32","32","","","","","",""
"10928469","","","","","","","","","","","","","786","786","786","35.6","35.6","35.6","","","","","",""
"10929353","","","","","","","","","","","","","815","815","815","31.900000000000002","31.900000000000002","31.900000000000002","","","","","",""
"10935523","","","","","","","","","","","","","","","","","","","788","788","788","34.699999999999996","34.699999999999996","34.699999999999996"
"10935587","","","","","","","","","","","","","803","803","803","33.6","33.6","33.6","","","","","",""
"10936419","","","","","","","","","","","","","793","793","793","34.9","34.9","34.9","","","","","",""
"10936874","","","","","","","775","775","775","35.199999999999996","35.199999999999996","35.199999999999996","","","","","","","","","","","",""
"10938836","","","","","","","","","","","","","782","782","782","35.8","35.8","35.8","","","","","",""
"10939315","","","","","","","","","","","","","","","","","","","800","800","800","37.6","37.6","37.6"
