"num_samples","num_thread: 5 (threads: partner OBL5) - _step","num_thread: 5 (threads: partner OBL5) - _step__MIN","num_thread: 5 (threads: partner OBL5) - _step__MAX","num_thread: 5 (threads: partner OBL5) - score","num_thread: 5 (threads: partner OBL5) - score__MIN","num_thread: 5 (threads: partner OBL5) - score__MAX","num_thread: 10 (threads: partner OBL5) - _step","num_thread: 10 (threads: partner OBL5) - _step__MIN","num_thread: 10 (threads: partner OBL5) - _step__MAX","num_thread: 10 (threads: partner OBL5) - score","num_thread: 10 (threads: partner OBL5) - score__MIN","num_thread: 10 (threads: partner OBL5) - score__MAX","num_thread: 20 (threads: partner OBL5) - _step","num_thread: 20 (threads: partner OBL5) - _step__MIN","num_thread: 20 (threads: partner OBL5) - _step__MAX","num_thread: 20 (threads: partner OBL5) - score","num_thread: 20 (threads: partner OBL5) - score__MIN","num_thread: 20 (threads: partner OBL5) - score__MAX","num_thread: 40 (threads: partner OBL5) - _step","num_thread: 40 (threads: partner OBL5) - _step__MIN","num_thread: 40 (threads: partner OBL5) - _step__MAX","num_thread: 40 (threads: partner OBL5) - score","num_thread: 40 (threads: partner OBL5) - score__MIN","num_thread: 40 (threads: partner OBL5) - score__MAX","num_thread: 80 (threads: partner OBL5) - _step","num_thread: 80 (threads: partner OBL5) - _step__MIN","num_thread: 80 (threads: partner OBL5) - _step__MAX","num_thread: 80 (threads: partner OBL5) - score","num_thread: 80 (threads: partner OBL5) - score__MIN","num_thread: 80 (threads: partner OBL5) - score__MAX","num_thread: 120 (threads: partner OBL5) - _step","num_thread: 120 (threads: partner OBL5) - _step__MIN","num_thread: 120 (threads: partner OBL5) - _step__MAX","num_thread: 120 (threads: partner OBL5) - score","num_thread: 120 (threads: partner OBL5) - score__MIN","num_thread: 120 (threads: partner OBL5) - score__MAX","num_thread: 160 (threads: partner OBL5) - _step","num_thread: 160 (threads: partner OBL5) - _step__MIN","num_thread: 160 (threads: partner OBL5) - _step__MAX","num_thread: 160 (threads: partner OBL5) - score","num_thread: 160 (threads: partner OBL5) - score__MIN","num_thread: 160 (threads: partner OBL5) - score__MAX"
"8888244","","","","","","","","","","","","","663","663","663","22.948","22.948","22.948","","","","","","","","","","","","","","","","","","","","","","","",""
"8888683","","","","","","","","","","","","","","","","","","","300","300","300","23.383","23.383","23.383","","","","","","","","","","","","","","","","","",""
"8889407","","","","","","","","","","","","","642","642","642","22.956","22.956","22.956","","","","","","","","","","","","","","","","","","","","","","","",""
"8891323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147","147","147","23.115","23.115","23.115"
"8891660","","","","","","","","","","","","","637","637","637","22.911","22.911","22.911","","","","","","","","","","","","","","","","","","","","","","","",""
"8893442","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168","168","168","23.28","23.28","23.28","","","","","",""
"8893800","","","","","","","","","","","","","645","645","645","22.85","22.85","22.85","","","","","","","","","","","","","","","","","","","","","","","",""
"8894378","","","","","","","","","","","","","","","","","","","327","327","327","23.441","23.441","23.441","","","","","","","","","","","","","","","","","",""
"8896594","","","","","","","","","","","","","659","659","659","22.908","22.908","22.908","","","","","","","","","","","","","","","","","","","","","","","",""
"8896702","","","","","","","","","","","","","653","653","653","22.988","22.988","22.988","","","","","","","","","","","","","","","","","","","","","","","",""
"8899480","","","","","","","","","","","","","655","655","655","22.746","22.746","22.746","","","","","","","","","","","","","","","","","","","","","","","",""
"8900352","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135","135","135","23.238","23.238","23.238"
"8902119","","","","","","","","","","","","","664","664","664","22.963","22.963","22.963","","","","","","","","","","","","","","","","","","","","","","","",""
"8903333","","","","","","","","","","","","","643","643","643","22.936","22.936","22.936","","","","","","","","","","","","","","","","","","","","","","","",""
"8903831","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172","172","172","23.065","23.065","23.065","","","","","",""
"8904337","","","","","","","","","","","","","","","","","","","","","","","","","364","364","364","23.373","23.373","23.373","","","","","","","","","","","",""
"8905436","","","","","","","","","","","","","638","638","638","22.85","22.85","22.85","","","","","","","","","","","","","","","","","","","","","","","",""
"8906062","","","","","","","","","","","","","","","","","","","","","","","","","225","225","225","23.326","23.326","23.326","","","","","","","","","","","",""
"8906451","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141","141","141","23.166","23.166","23.166"
"8906995","","","","","","","","","","","","","","","","","","","","","","","","","231","231","231","23.337","23.337","23.337","","","","","","","","","","","",""
"8907702","","","","","","","","","","","","","646","646","646","23.085","23.085","23.085","","","","","","","","","","","","","","","","","","","","","","","",""
"8908271","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165","165","165","23.383","23.383","23.383","","","","","",""
"8908826","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","256","256","256","23.353","23.353","23.353"
"8910128","","","","","","","","","","","","","660","660","660","22.953","22.953","22.953","","","","","","","","","","","","","","","","","","","","","","","",""
"8910400","","","","","","","","","","","","","654","654","654","23.067","23.067","23.067","","","","","","","","","","","","","","","","","","","","","","","",""
"8910411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167","167","167","23.132","23.132","23.132","","","","","",""
"8910661","","","","","","","","","","","","","","","","","","","339","339","339","23.246","23.246","23.246","","","","","","","","","","","","","","","","","",""
"8913855","","","","","","","","","","","","","656","656","656","23.221","23.221","23.221","","","","","","","","","","","","","","","","","","","","","","","",""
"8915300","","","","","","","","","","","","","665","665","665","22.964","22.964","22.964","","","","","","","","","","","","","","","","","","","","","","","",""
"8915610","","","","","","","","","","","","","","","","","","","320","320","320","23.111","23.111","23.111","","","","","","","","","","","","","","","","","",""
"8917371","","","","","","","","","","","","","644","644","644","23.006","23.006","23.006","","","","","","","","","","","","","","","","","","","","","","","",""
"8918475","","","","","","","","","","","","","","","","","","","301","301","301","23.281","23.281","23.281","","","","","","","","","","","","","","","","","",""
"8919142","","","","","","","","","","","","","639","639","639","22.881","22.881","22.881","","","","","","","","","","","","","","","","","","","","","","","",""
"8920496","","","","","","","","","","","","","","","","","","","","","","","","","229","229","229","23.377","23.377","23.377","","","","","","","","","","","",""
"8921563","","","","","","","","","","","","","","","","","","","","","","","","","208","208","208","23.265","23.265","23.265","","","","","","","","","","","",""
"8921915","","","","","","","","","","","","","647","647","647","22.822","22.822","22.822","","","","","","","","","","","","","","","","","","","","","","","",""
"8923073","","","","","","","","","","","","","","","","","","","328","328","328","23.26","23.26","23.26","","","","","","","","","","","","","","","","","",""
"8923798","","","","","","","","","","","","","661","661","661","23.118","23.118","23.118","","","","","","","","","","","","","","","","","","","","","","","",""
"8923878","","","","","","","","","","","","","655","655","655","22.767","22.767","22.767","","","","","","","","","","","","","","","","","","","","","","","",""
"8927477","","","","","","","","","","","","","657","657","657","22.871","22.871","22.871","","","","","","","","","","","","","","","","","","","","","","","",""
"8928226","","","","","","","","","","","","","","","","","","","","","","","","","365","365","365","23.177","23.177","23.177","","","","","","","","","","","",""
"8928828","","","","","","","","","","","","","666","666","666","22.759","22.759","22.759","","","","","","","","","","","","","","","","","","","","","","","",""
"8929082","","","","","","","","","","","","","","","","","","","","","","","","","223","223","223","23.393","23.393","23.393","","","","","","","","","","","",""
"8931988","","","","","","","","","","","","","645","645","645","22.909","22.909","22.909","","","","","","","","","","","","","","","","","","","","","","","",""
"8932682","","","","","","","","","","","","","640","640","640","22.991","22.991","22.991","","","","","","","","","","","","","","","","","","","","","","","",""
"8935653","","","","","","","","","","","","","648","648","648","23.226","23.226","23.226","","","","","","","","","","","","","","","","","","","","","","","",""
"8937501","","","","","","","","","","","","","656","656","656","23.095","23.095","23.095","","","","","","","","","","","","","","","","","","","","","","","",""
"8937758","","","","","","","","","","","","","662","662","662","22.746","22.746","22.746","","","","","","","","","","","","","","","","","","","","","","","",""
"8938110","","","","","","","","","","","","","","","","","","","340","340","340","23.473","23.473","23.473","","","","","","","","","","","","","","","","","",""
"8941055","","","","","","","","","","","","","658","658","658","23.128","23.128","23.128","","","","","","","","","","","","","","","","","","","","","","","",""
"8942300","","","","","","","","","","","","","667","667","667","22.735","22.735","22.735","","","","","","","","","","","","","","","","","","","","","","","",""
"8942714","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","257","257","257","23.16","23.16","23.16"
"8944223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169","169","169","23.21","23.21","23.21","","","","","",""
"8944359","","","","","","","","","","","","","","","","","","","321","321","321","23.352","23.352","23.352","","","","","","","","","","","","","","","","","",""
"8946142","","","","","","","","","","","","","","","","","","","","","","","","","226","226","226","23.213","23.213","23.213","","","","","","","","","","","",""
"8946373","","","","","","","","","","","","","641","641","641","22.995","22.995","22.995","","","","","","","","","","","","","","","","","","","","","","","",""
"8946402","","","","","","","","","","","","","646","646","646","23.173","23.173","23.173","","","","","","","","","","","","","","","","","","","","","","","",""
"8946872","","","","","","","","","","","","","","","","","","","302","302","302","23.46","23.46","23.46","","","","","","","","","","","","","","","","","",""
"8948376","","","","","","","","","","","","","","","","","","","","","","","","","232","232","232","23.391","23.391","23.391","","","","","","","","","","","",""
"8949800","","","","","","","","","","","","","649","649","649","23.055","23.055","23.055","","","","","","","","","","","","","","","","","","","","","","","",""
"8951007","","","","","","","","","","","","","","","","","","","329","329","329","23.108","23.108","23.108","","","","","","","","","","","","","","","","","",""
"8951171","","","","","","","","","","","","","657","657","657","22.935","22.935","22.935","","","","","","","","","","","","","","","","","","","","","","","",""
