"num_samples","lr: 0.00000625 (learning rate: partner IQL) - _step","lr: 0.00000625 (learning rate: partner IQL) - _step__MIN","lr: 0.00000625 (learning rate: partner IQL) - _step__MAX","lr: 0.00000625 (learning rate: partner IQL) - perfect","lr: 0.00000625 (learning rate: partner IQL) - perfect__MIN","lr: 0.00000625 (learning rate: partner IQL) - perfect__MAX","lr: 0.00001 (learning rate: partner IQL) - _step","lr: 0.00001 (learning rate: partner IQL) - _step__MIN","lr: 0.00001 (learning rate: partner IQL) - _step__MAX","lr: 0.00001 (learning rate: partner IQL) - perfect","lr: 0.00001 (learning rate: partner IQL) - perfect__MIN","lr: 0.00001 (learning rate: partner IQL) - perfect__MAX","lr: 0.0000625 (learning rate: partner IQL) - _step","lr: 0.0000625 (learning rate: partner IQL) - _step__MIN","lr: 0.0000625 (learning rate: partner IQL) - _step__MAX","lr: 0.0000625 (learning rate: partner IQL) - perfect","lr: 0.0000625 (learning rate: partner IQL) - perfect__MIN","lr: 0.0000625 (learning rate: partner IQL) - perfect__MAX","lr: 0.0001 (learning rate: partner IQL) - _step","lr: 0.0001 (learning rate: partner IQL) - _step__MIN","lr: 0.0001 (learning rate: partner IQL) - _step__MAX","lr: 0.0001 (learning rate: partner IQL) - perfect","lr: 0.0001 (learning rate: partner IQL) - perfect__MIN","lr: 0.0001 (learning rate: partner IQL) - perfect__MAX","lr: 0.000625 (learning rate: partner IQL) - _step","lr: 0.000625 (learning rate: partner IQL) - _step__MIN","lr: 0.000625 (learning rate: partner IQL) - _step__MAX","lr: 0.000625 (learning rate: partner IQL) - perfect","lr: 0.000625 (learning rate: partner IQL) - perfect__MIN","lr: 0.000625 (learning rate: partner IQL) - perfect__MAX","lr: 0.001 (learning rate: partner IQL) - _step","lr: 0.001 (learning rate: partner IQL) - _step__MIN","lr: 0.001 (learning rate: partner IQL) - _step__MAX","lr: 0.001 (learning rate: partner IQL) - perfect","lr: 0.001 (learning rate: partner IQL) - perfect__MIN","lr: 0.001 (learning rate: partner IQL) - perfect__MAX"
"8451924","191","191","191","24.5","24.5","24.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8464185","","","","","","","","","","","","","191","191","191","35.5","35.5","35.5","","","","","","","","","","","","","","","","","",""
"8493020","","","","","","","","","","","","","","","","","","","195","195","195","31.6","31.6","31.6","","","","","","","","","","","",""
"8493436","","","","","","","178","178","178","27.700000000000003","27.700000000000003","27.700000000000003","","","","","","","","","","","","","","","","","","","","","","","",""
"8494956","192","192","192","22.7","22.7","22.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8502789","","","","","","","","","","","","","","","","","","","","","","","","","166","166","166","30.099999999999998","30.099999999999998","30.099999999999998","","","","","",""
"8509880","","","","","","","","","","","","","192","192","192","31.8","31.8","31.8","","","","","","","","","","","","","","","","","",""
"8538625","","","","","","","","","","","","","","","","","","","196","196","196","31.1","31.1","31.1","","","","","","","","","","","",""
"8539495","193","193","193","22.5","22.5","22.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8540100","","","","","","","179","179","179","28.599999999999998","28.599999999999998","28.599999999999998","","","","","","","","","","","","","","","","","","","","","","","",""
"8553468","","","","","","","","","","","","","","","","","","","","","","","","","167","167","167","30.5","30.5","30.5","","","","","",""
"8554550","","","","","","","","","","","","","193","193","193","30.4","30.4","30.4","","","","","","","","","","","","","","","","","",""
"8582960","","","","","","","","","","","","","","","","","","","197","197","197","35.5","35.5","35.5","","","","","","","","","","","",""
"8584919","194","194","194","24.9","24.9","24.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8586489","","","","","","","180","180","180","24.6","24.6","24.6","","","","","","","","","","","","","","","","","","","","","","","",""
"8599859","","","","","","","","","","","","","194","194","194","33.300000000000004","33.300000000000004","33.300000000000004","","","","","","","","","","","","","","","","","",""
"8606751","","","","","","","","","","","","","","","","","","","","","","","","","168","168","168","32.1","32.1","32.1","","","","","",""
"8626563","","","","","","","","","","","","","","","","","","","198","198","198","32.6","32.6","32.6","","","","","","","","","","","",""
"8631218","195","195","195","23.3","23.3","23.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8633695","","","","","","","181","181","181","25.6","25.6","25.6","","","","","","","","","","","","","","","","","","","","","","","",""
"8643434","","","","","","","","","","","","","195","195","195","32.2","32.2","32.2","","","","","","","","","","","","","","","","","",""
"8658544","","","","","","","","","","","","","","","","","","","","","","","","","169","169","169","28.999999999999996","28.999999999999996","28.999999999999996","","","","","",""
"8669484","","","","","","","","","","","","","","","","","","","199","199","199","34.1","34.1","34.1","","","","","","","","","","","",""
"8672778","196","196","196","22.900000000000002","22.900000000000002","22.900000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8679144","","","","","","","182","182","182","26.5","26.5","26.5","","","","","","","","","","","","","","","","","","","","","","","",""
"8689397","","","","","","","","","","","","","196","196","196","31.2","31.2","31.2","","","","","","","","","","","","","","","","","",""
"8711448","","","","","","","","","","","","","","","","","","","","","","","","","170","170","170","27.700000000000003","27.700000000000003","27.700000000000003","","","","","",""
"8712552","","","","","","","","","","","","","","","","","","","200","200","200","32.5","32.5","32.5","","","","","","","","","","","",""
"8717689","197","197","197","24.3","24.3","24.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8726093","","","","","","","183","183","183","25.900000000000002","25.900000000000002","25.900000000000002","","","","","","","","","","","","","","","","","","","","","","","",""
"8733937","","","","","","","","","","","","","197","197","197","32.1","32.1","32.1","","","","","","","","","","","","","","","","","",""
"8756769","","","","","","","","","","","","","","","","","","","201","201","201","34.2","34.2","34.2","","","","","","","","","","","",""
"8761024","198","198","198","22.5","22.5","22.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8763713","","","","","","","","","","","","","","","","","","","","","","","","","171","171","171","28.9","28.9","28.9","","","","","",""
"8774839","","","","","","","184","184","184","27.3","27.3","27.3","","","","","","","","","","","","","","","","","","","","","","","",""
"8778532","","","","","","","","","","","","","198","198","198","32.300000000000004","32.300000000000004","32.300000000000004","","","","","","","","","","","","","","","","","",""
"8802032","","","","","","","","","","","","","","","","","","","202","202","202","32.2","32.2","32.2","","","","","","","","","","","",""
"8804448","199","199","199","24.5","24.5","24.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8814074","","","","","","","","","","","","","","","","","","","","","","","","","172","172","172","29.299999999999997","29.299999999999997","29.299999999999997","","","","","",""
"8824258","","","","","","","185","185","185","28.199999999999996","28.199999999999996","28.199999999999996","","","","","","","","","","","","","","","","","","","","","","","",""
"8825225","","","","","","","","","","","","","199","199","199","34","34","34","","","","","","","","","","","","","","","","","",""
"8844657","","","","","","","","","","","","","","","","","","","203","203","203","31.5","31.5","31.5","","","","","","","","","","","",""
"8849207","200","200","200","25.6","25.6","25.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8864074","","","","","","","","","","","","","","","","","","","","","","","","","173","173","173","33.5","33.5","33.5","","","","","",""
"8869919","","","","","","","","","","","","","200","200","200","34.699999999999996","34.699999999999996","34.699999999999996","","","","","","","","","","","","","","","","","",""
"8871877","","","","","","","186","186","186","26.400000000000002","26.400000000000002","26.400000000000002","","","","","","","","","","","","","","","","","","","","","","","",""
"8889037","","","","","","","","","","","","","","","","","","","204","204","204","32.6","32.6","32.6","","","","","","","","","","","",""
"8894971","201","201","201","25","25","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8915518","","","","","","","","","","","","","201","201","201","33.300000000000004","33.300000000000004","33.300000000000004","","","","","","","","","","","","","","","","","",""
"8916066","","","","","","","","","","","","","","","","","","","","","","","","","174","174","174","26.400000000000002","26.400000000000002","26.400000000000002","","","","","",""
"8916677","","","","","","","187","187","187","27.800000000000004","27.800000000000004","27.800000000000004","","","","","","","","","","","","","","","","","","","","","","","",""
"8933136","","","","","","","","","","","","","","","","","","","205","205","205","34.599999999999994","34.599999999999994","34.599999999999994","","","","","","","","","","","",""
"8938360","202","202","202","24.099999999999998","24.099999999999998","24.099999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8961009","","","","","","","","","","","","","202","202","202","32.5","32.5","32.5","","","","","","","","","","","","","","","","","",""
"8961455","","","","","","","188","188","188","29.9","29.9","29.9","","","","","","","","","","","","","","","","","","","","","","","",""
"8966722","","","","","","","","","","","","","","","","","","","","","","","","","175","175","175","29.4","29.4","29.4","","","","","",""
"8977481","","","","","","","","","","","","","","","","","","","206","206","206","29.4","29.4","29.4","","","","","","","","","","","",""
"8983114","203","203","203","26.1","26.1","26.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9007245","","","","","","","","","","","","","203","203","203","35","35","35","","","","","","","","","","","","","","","","","",""
"9009462","","","","","","","189","189","189","25.6","25.6","25.6","","","","","","","","","","","","","","","","","","","","","","","",""
"9020297","","","","","","","","","","","","","","","","","","","207","207","207","31.900000000000002","31.900000000000002","31.900000000000002","","","","","","","","","","","",""
"9021936","","","","","","","","","","","","","","","","","","","","","","","","","176","176","176","29.099999999999998","29.099999999999998","29.099999999999998","","","","","",""
"9026709","204","204","204","24.6","24.6","24.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9052155","","","","","","","","","","","","","204","204","204","34.699999999999996","34.699999999999996","34.699999999999996","","","","","","","","","","","","","","","","","",""
"9063521","","","","","","","","","","","","","","","","","","","208","208","208","32.9","32.9","32.9","","","","","","","","","","","",""
"9072108","205","205","205","25.5","25.5","25.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9097267","","","","","","","","","","","","","205","205","205","32.6","32.6","32.6","","","","","","","","","","","","","","","","","",""
"9109902","","","","","","","","","","","","","","","","","","","209","209","209","35.199999999999996","35.199999999999996","35.199999999999996","","","","","","","","","","","",""
"9118497","206","206","206","25","25","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9142570","","","","","","","","","","","","","206","206","206","32.6","32.6","32.6","","","","","","","","","","","","","","","","","",""
"9154256","","","","","","","","","","","","","","","","","","","210","210","210","35.3","35.3","35.3","","","","","","","","","","","",""
